lead_id,connector_id,region,segment,product,lead_date,approved,disbursed,tat_days,disbursal_amount
LD12922,CN1018,Delhi NCR,Aggregator,Business Loan,2026-03-14,False,False,,0.0
LD12923,CN1053,Mumbai,DSA,Business Loan,2026-04-26,False,False,,0.0
LD12924,CN1057,Pune,DSA,Home Loan,2026-05-06,True,True,22.0,1165000.0
LD12925,CN1011,Bangalore,Digital Partner,Home Loan,2026-04-27,True,True,6.0,753000.0
LD12926,CN1035,Hyderabad,Digital Partner,Home Loan,2026-04-10,False,False,,0.0
LD12927,CN1031,Delhi NCR,Direct Sales,Home Loan,2026-04-05,False,False,,0.0
LD12928,CN1055,Chennai,DSA,Business Loan,2026-03-18,True,True,24.0,2206000.0
LD12929,CN1059,Pune,DSA,Home Loan,2026-04-13,True,True,8.0,2358000.0
LD12930,CN1007,Bangalore,DSA,Business Loan,2026-04-17,True,True,14.0,1186000.0
LD12931,CN1010,Pune,Digital Partner,LAP,2026-03-25,False,False,,0.0
LD12932,CN1034,Hyderabad,Direct Sales,Home Loan,2026-05-16,True,True,8.0,1443000.0
LD12933,CN1056,Delhi NCR,DSA,LAP,2026-04-29,True,True,15.0,968000.0
LD12934,CN1047,Pune,DSA,LAP,2026-02-24,True,True,19.0,1648000.0
LD12935,CN1046,Delhi NCR,Aggregator,LAP,2026-04-16,True,True,19.0,2230000.0
LD12936,CN1008,Bangalore,Digital Partner,Business Loan,2026-05-13,True,False,2.0,0.0
LD12937,CN1003,Chennai,Digital Partner,Home Loan,2026-04-09,False,False,,0.0
LD12938,CN1029,Bangalore,Direct Sales,Home Loan,2026-03-11,False,False,,0.0
LD12939,CN1005,Delhi NCR,Direct Sales,Home Loan,2026-04-13,True,True,6.0,1058000.0
LD12940,CN1027,Mumbai,Digital Partner,Business Loan,2026-03-04,False,False,,0.0
LD12941,CN1000,Pune,Direct Sales,Home Loan,2026-05-05,True,False,21.0,0.0
LD12942,CN1011,Bangalore,Digital Partner,Personal Loan,2026-01-25,False,False,,0.0
LD12943,CN1039,Pune,DSA,Personal Loan,2026-01-06,True,False,3.0,0.0
LD12944,CN1057,Pune,DSA,LAP,2026-01-24,True,False,8.0,0.0
LD12945,CN1021,Mumbai,Aggregator,Home Loan,2026-02-24,True,True,21.0,2278000.0
LD12946,CN1042,Chennai,Aggregator,Business Loan,2026-05-02,False,False,,0.0
LD12947,CN1020,Chennai,Direct Sales,Home Loan,2026-03-16,True,True,7.0,2257000.0
LD12948,CN1038,Pune,Digital Partner,Home Loan,2026-02-11,True,True,21.0,1054000.0
LD12949,CN1015,Pune,Aggregator,Business Loan,2026-03-13,False,False,,0.0
LD12950,CN1021,Mumbai,Aggregator,Home Loan,2026-01-30,False,False,,0.0
LD12951,CN1017,Hyderabad,Digital Partner,Home Loan,2026-04-24,True,True,14.0,1208000.0
LD12952,CN1015,Pune,Aggregator,Business Loan,2026-02-13,False,False,,0.0
LD12953,CN1017,Hyderabad,Digital Partner,LAP,2026-04-23,True,True,2.0,2427000.0
LD12954,CN1041,Bangalore,DSA,LAP,2026-03-28,False,False,,0.0
LD12955,CN1039,Pune,DSA,LAP,2026-01-18,True,True,23.0,1014000.0
LD12956,CN1039,Pune,DSA,Home Loan,2026-01-29,False,False,,0.0
LD12957,CN1016,Hyderabad,Aggregator,Home Loan,2026-03-24,True,True,4.0,919000.0
LD12958,CN1047,Pune,DSA,Business Loan,2026-01-05,True,True,7.0,945000.0
LD12959,CN1014,Delhi NCR,Aggregator,LAP,2026-02-19,False,False,,0.0
LD12960,CN1059,Pune,DSA,Personal Loan,2026-05-06,True,True,22.0,635000.0
LD12961,CN1012,Hyderabad,Aggregator,LAP,2026-03-09,True,True,3.0,718000.0
LD12962,CN1043,Bangalore,Direct Sales,Business Loan,2026-01-21,True,True,21.0,76000.0
LD12963,CN1014,Delhi NCR,Aggregator,Personal Loan,2026-03-19,True,False,14.0,0.0
LD12964,CN1050,Hyderabad,Digital Partner,Business Loan,2026-01-10,False,False,,0.0
LD12965,CN1025,Chennai,Aggregator,LAP,2026-04-07,False,False,,0.0
LD12966,CN1005,Delhi NCR,Direct Sales,Business Loan,2026-04-15,False,False,,0.0
LD12967,CN1052,Delhi NCR,DSA,Home Loan,2026-03-30,False,False,,0.0
LD12968,CN1045,Mumbai,Digital Partner,Home Loan,2026-05-06,True,True,16.0,2301000.0
LD12969,CN1031,Delhi NCR,Direct Sales,Personal Loan,2026-03-23,False,False,,0.0
LD12970,CN1016,Hyderabad,Aggregator,Personal Loan,2026-01-06,False,False,,0.0
LD12971,CN1059,Pune,DSA,Personal Loan,2026-03-04,True,True,6.0,1451000.0
LD12972,CN1035,Hyderabad,Digital Partner,Home Loan,2026-01-23,False,False,,0.0
LD12973,CN1051,Delhi NCR,DSA,Personal Loan,2026-01-04,False,False,,0.0
LD12974,CN1003,Chennai,Digital Partner,LAP,2026-01-19,True,True,16.0,1596000.0
LD12975,CN1053,Mumbai,DSA,LAP,2026-01-28,True,True,6.0,539000.0
LD12976,CN1032,Pune,Digital Partner,Personal Loan,2026-02-17,True,False,2.0,0.0
LD12977,CN1034,Hyderabad,Direct Sales,Business Loan,2026-03-01,True,True,14.0,835000.0
LD12978,CN1048,Mumbai,Digital Partner,Home Loan,2026-05-02,False,False,,0.0
LD12979,CN1016,Hyderabad,Aggregator,Business Loan,2026-02-17,True,True,20.0,2169000.0
LD12980,CN1026,Pune,Aggregator,Personal Loan,2026-04-24,True,True,7.0,2437000.0
LD12981,CN1050,Hyderabad,Digital Partner,LAP,2026-02-06,False,False,,0.0
LD12982,CN1033,Pune,Aggregator,Home Loan,2026-02-01,False,False,,0.0
LD12983,CN1005,Delhi NCR,Direct Sales,Personal Loan,2026-02-18,True,True,9.0,448000.0
LD12984,CN1025,Chennai,Aggregator,LAP,2026-04-16,False,False,,0.0
LD12985,CN1017,Hyderabad,Digital Partner,LAP,2026-02-25,True,True,25.0,640000.0
LD12986,CN1052,Delhi NCR,DSA,Personal Loan,2026-03-06,True,True,3.0,204000.0
LD12987,CN1031,Delhi NCR,Direct Sales,LAP,2026-01-16,True,True,4.0,1701000.0
LD12988,CN1050,Hyderabad,Digital Partner,Business Loan,2026-01-04,False,False,,0.0
LD12989,CN1048,Mumbai,Digital Partner,Personal Loan,2026-03-23,True,False,13.0,0.0
LD12990,CN1036,Hyderabad,DSA,Personal Loan,2026-05-26,True,True,16.0,927000.0
LD12991,CN1007,Bangalore,DSA,Business Loan,2026-04-05,True,True,12.0,1387000.0
LD12992,CN1053,Mumbai,DSA,Home Loan,2026-02-28,True,True,13.0,1054000.0
LD12993,CN1036,Hyderabad,DSA,Business Loan,2026-03-25,False,False,,0.0
LD12994,CN1042,Chennai,Aggregator,Business Loan,2026-04-29,False,False,,0.0
LD12995,CN1041,Bangalore,DSA,Business Loan,2026-04-26,True,True,14.0,1078000.0
LD12996,CN1034,Hyderabad,Direct Sales,Personal Loan,2026-02-05,False,False,,0.0
LD12997,CN1020,Chennai,Direct Sales,Business Loan,2026-02-08,True,True,23.0,2268000.0
LD12998,CN1022,Pune,Aggregator,Home Loan,2026-02-17,True,True,17.0,417000.0
LD12999,CN1047,Pune,DSA,LAP,2026-02-20,True,True,11.0,2083000.0
LD13000,CN1008,Bangalore,Digital Partner,LAP,2026-02-28,True,True,17.0,1110000.0
LD13001,CN1008,Bangalore,Digital Partner,Home Loan,2026-05-05,False,False,,0.0
LD13002,CN1041,Bangalore,DSA,Personal Loan,2026-04-01,False,False,,0.0
LD13003,CN1045,Mumbai,Digital Partner,Personal Loan,2026-03-24,False,False,,0.0
LD13004,CN1059,Pune,DSA,LAP,2026-02-06,True,False,8.0,0.0
LD13005,CN1051,Delhi NCR,DSA,Business Loan,2026-05-06,True,True,7.0,880000.0
LD13006,CN1040,Mumbai,Digital Partner,LAP,2026-04-20,True,True,18.0,741000.0
LD13007,CN1042,Chennai,Aggregator,LAP,2026-02-02,False,False,,0.0
LD13008,CN1034,Hyderabad,Direct Sales,Business Loan,2026-01-17,True,True,9.0,563000.0
LD13009,CN1002,Bangalore,DSA,LAP,2026-03-01,False,False,,0.0
LD13010,CN1050,Hyderabad,Digital Partner,LAP,2026-05-02,False,False,,0.0
LD13011,CN1018,Delhi NCR,Aggregator,LAP,2026-05-28,False,False,,0.0
LD13012,CN1041,Bangalore,DSA,Home Loan,2026-02-02,False,False,,0.0
LD13013,CN1040,Mumbai,Digital Partner,Home Loan,2026-03-02,False,False,,0.0
LD13014,CN1007,Bangalore,DSA,Home Loan,2026-05-06,True,False,12.0,0.0
LD13015,CN1021,Mumbai,Aggregator,Personal Loan,2026-04-09,False,False,,0.0
LD13016,CN1040,Mumbai,Digital Partner,LAP,2026-01-21,True,True,25.0,702000.0
LD13017,CN1021,Mumbai,Aggregator,Business Loan,2026-04-10,False,False,,0.0
LD13018,CN1028,Mumbai,Aggregator,LAP,2026-02-06,True,True,17.0,654000.0
LD13019,CN1013,Chennai,Aggregator,Personal Loan,2026-03-25,False,False,,0.0
LD13020,CN1003,Chennai,Digital Partner,Business Loan,2026-05-24,True,True,12.0,1238000.0
LD13021,CN1029,Bangalore,Direct Sales,LAP,2026-05-18,True,True,8.0,2396000.0
LD13022,CN1038,Pune,Digital Partner,Personal Loan,2026-03-17,False,False,,0.0
LD13023,CN1041,Bangalore,DSA,Home Loan,2026-05-15,False,False,,0.0
LD13024,CN1015,Pune,Aggregator,LAP,2026-03-05,False,False,,0.0
LD13025,CN1018,Delhi NCR,Aggregator,Business Loan,2026-01-03,True,True,11.0,112000.0
LD13026,CN1041,Bangalore,DSA,Business Loan,2026-01-21,True,True,6.0,1144000.0
LD13027,CN1012,Hyderabad,Aggregator,Business Loan,2026-05-23,True,True,12.0,314000.0
LD13028,CN1007,Bangalore,DSA,LAP,2026-04-27,True,True,16.0,748000.0
LD13029,CN1041,Bangalore,DSA,Home Loan,2026-03-24,False,False,,0.0
LD13030,CN1023,Delhi NCR,Digital Partner,Personal Loan,2026-01-14,False,False,,0.0
LD13031,CN1005,Delhi NCR,Direct Sales,Business Loan,2026-04-05,True,True,14.0,1398000.0
LD13032,CN1048,Mumbai,Digital Partner,Business Loan,2026-03-24,True,True,3.0,1627000.0
LD13033,CN1036,Hyderabad,DSA,LAP,2026-05-25,False,False,,0.0
LD13034,CN1048,Mumbai,Digital Partner,Personal Loan,2026-05-11,True,True,6.0,1267000.0
LD13035,CN1024,Hyderabad,Aggregator,Personal Loan,2026-02-05,True,True,24.0,626000.0
LD13036,CN1019,Pune,DSA,LAP,2026-04-02,True,True,4.0,1257000.0
LD13037,CN1040,Mumbai,Digital Partner,Personal Loan,2026-05-15,True,True,24.0,430000.0
LD13038,CN1036,Hyderabad,DSA,Personal Loan,2026-02-23,True,True,10.0,607000.0
LD13039,CN1016,Hyderabad,Aggregator,Personal Loan,2026-05-23,True,True,24.0,603000.0
LD13040,CN1039,Pune,DSA,Personal Loan,2026-01-11,True,True,6.0,2388000.0
LD13041,CN1001,Chennai,Digital Partner,Home Loan,2026-05-09,True,True,22.0,1692000.0
LD13042,CN1035,Hyderabad,Digital Partner,Personal Loan,2026-05-11,False,False,,0.0
LD13043,CN1011,Bangalore,Digital Partner,Business Loan,2026-01-07,False,False,,0.0
LD13044,CN1014,Delhi NCR,Aggregator,Business Loan,2026-05-21,True,True,3.0,562000.0
LD13045,CN1004,Chennai,Direct Sales,Business Loan,2026-01-02,True,True,13.0,1297000.0
LD13046,CN1003,Chennai,Digital Partner,Home Loan,2026-04-12,True,True,22.0,1873000.0
LD13047,CN1034,Hyderabad,Direct Sales,LAP,2026-03-10,True,True,7.0,2095000.0
LD13048,CN1013,Chennai,Aggregator,LAP,2026-03-27,True,False,14.0,0.0
LD13049,CN1026,Pune,Aggregator,Personal Loan,2026-03-15,True,True,22.0,1696000.0
LD13050,CN1033,Pune,Aggregator,Business Loan,2026-02-22,True,True,5.0,1870000.0
LD13051,CN1009,Chennai,Aggregator,Home Loan,2026-02-21,False,False,,0.0
LD13052,CN1030,Bangalore,Digital Partner,LAP,2026-02-24,False,False,,0.0
LD13053,CN1031,Delhi NCR,Direct Sales,LAP,2026-04-03,True,True,9.0,1439000.0
LD13054,CN1051,Delhi NCR,DSA,LAP,2026-02-25,True,True,8.0,2082000.0
LD13055,CN1031,Delhi NCR,Direct Sales,LAP,2026-02-22,True,True,25.0,852000.0
LD13056,CN1025,Chennai,Aggregator,Business Loan,2026-02-12,False,False,,0.0
LD13057,CN1033,Pune,Aggregator,Business Loan,2026-05-24,False,False,,0.0
LD13058,CN1046,Delhi NCR,Aggregator,Home Loan,2026-01-20,False,False,,0.0
LD13059,CN1020,Chennai,Direct Sales,Personal Loan,2026-01-08,False,False,,0.0
LD13060,CN1059,Pune,DSA,Personal Loan,2026-03-12,False,False,,0.0
LD13061,CN1028,Mumbai,Aggregator,LAP,2026-04-24,True,True,7.0,288000.0
LD13062,CN1001,Chennai,Digital Partner,LAP,2026-02-25,False,False,,0.0
LD13063,CN1000,Pune,Direct Sales,Business Loan,2026-04-06,True,True,2.0,779000.0
LD13064,CN1037,Bangalore,Aggregator,Personal Loan,2026-01-31,True,True,8.0,345000.0
LD13065,CN1008,Bangalore,Digital Partner,Personal Loan,2026-05-02,True,True,25.0,625000.0
LD13066,CN1034,Hyderabad,Direct Sales,LAP,2026-03-11,True,True,4.0,1842000.0
LD13067,CN1013,Chennai,Aggregator,Home Loan,2026-02-25,True,True,2.0,141000.0
LD13068,CN1038,Pune,Digital Partner,Business Loan,2026-04-30,True,False,20.0,0.0
LD13069,CN1037,Bangalore,Aggregator,Personal Loan,2026-01-17,False,False,,0.0
LD13070,CN1006,Bangalore,Aggregator,LAP,2026-03-14,False,False,,0.0
LD13071,CN1028,Mumbai,Aggregator,Home Loan,2026-03-10,True,True,8.0,625000.0
LD13072,CN1007,Bangalore,DSA,Business Loan,2026-01-01,False,False,,0.0
LD13073,CN1027,Mumbai,Digital Partner,Personal Loan,2026-05-25,False,False,,0.0
LD13074,CN1055,Chennai,DSA,Business Loan,2026-05-24,False,False,,0.0
LD13075,CN1048,Mumbai,Digital Partner,Business Loan,2026-03-01,False,False,,0.0
LD13076,CN1025,Chennai,Aggregator,Personal Loan,2026-03-15,False,False,,0.0
LD13077,CN1013,Chennai,Aggregator,LAP,2026-04-27,False,False,,0.0
LD13078,CN1023,Delhi NCR,Digital Partner,Home Loan,2026-04-06,False,False,,0.0
LD13079,CN1029,Bangalore,Direct Sales,LAP,2026-05-22,True,True,22.0,900000.0
LD13080,CN1057,Pune,DSA,Home Loan,2026-05-29,True,True,13.0,1930000.0
LD13081,CN1057,Pune,DSA,Home Loan,2026-05-07,False,False,,0.0
LD13082,CN1050,Hyderabad,Digital Partner,Business Loan,2026-04-03,False,False,,0.0
LD13083,CN1004,Chennai,Direct Sales,Personal Loan,2026-03-06,False,False,,0.0
LD13084,CN1015,Pune,Aggregator,LAP,2026-04-02,False,False,,0.0
LD13085,CN1044,Chennai,DSA,Business Loan,2026-05-19,False,False,,0.0
LD13086,CN1033,Pune,Aggregator,Home Loan,2026-01-11,True,False,22.0,0.0
LD13087,CN1027,Mumbai,Digital Partner,Home Loan,2026-03-29,True,True,7.0,2135000.0
LD13088,CN1020,Chennai,Direct Sales,Home Loan,2026-02-22,False,False,,0.0
LD13089,CN1059,Pune,DSA,Business Loan,2026-01-21,False,False,,0.0
LD13090,CN1003,Chennai,Digital Partner,Personal Loan,2026-05-09,False,False,,0.0
LD13091,CN1057,Pune,DSA,Personal Loan,2026-05-28,True,False,23.0,0.0
LD13092,CN1019,Pune,DSA,Home Loan,2026-02-28,False,False,,0.0
LD13093,CN1052,Delhi NCR,DSA,LAP,2026-05-06,True,True,13.0,1394000.0
LD13094,CN1049,Pune,Digital Partner,Business Loan,2026-05-14,False,False,,0.0
LD13095,CN1001,Chennai,Digital Partner,Business Loan,2026-02-26,False,False,,0.0
LD13096,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-01-28,True,True,6.0,2094000.0
LD13097,CN1026,Pune,Aggregator,Home Loan,2026-01-01,False,False,,0.0
LD13098,CN1058,Pune,Direct Sales,Personal Loan,2026-05-07,True,True,11.0,642000.0
LD13099,CN1040,Mumbai,Digital Partner,Business Loan,2026-03-19,False,False,,0.0
LD13100,CN1030,Bangalore,Digital Partner,Personal Loan,2026-02-18,True,True,5.0,557000.0
LD13101,CN1057,Pune,DSA,Personal Loan,2026-01-18,True,False,15.0,0.0
LD13102,CN1033,Pune,Aggregator,LAP,2026-04-14,True,True,12.0,1000000.0
LD13103,CN1044,Chennai,DSA,Home Loan,2026-03-19,False,False,,0.0
LD13104,CN1055,Chennai,DSA,Business Loan,2026-01-11,False,False,,0.0
LD13105,CN1040,Mumbai,Digital Partner,Personal Loan,2026-05-08,True,True,24.0,1210000.0
LD13106,CN1038,Pune,Digital Partner,Business Loan,2026-05-18,False,False,,0.0
LD13107,CN1001,Chennai,Digital Partner,Business Loan,2026-05-31,False,False,,0.0
LD13108,CN1040,Mumbai,Digital Partner,LAP,2026-05-06,False,False,,0.0
LD13109,CN1021,Mumbai,Aggregator,Business Loan,2026-01-10,False,False,,0.0
LD13110,CN1007,Bangalore,DSA,Personal Loan,2026-05-02,True,True,9.0,1824000.0
LD13111,CN1033,Pune,Aggregator,Personal Loan,2026-04-27,True,True,21.0,2461000.0
LD13112,CN1026,Pune,Aggregator,Personal Loan,2026-03-24,True,True,16.0,581000.0
LD13113,CN1009,Chennai,Aggregator,Business Loan,2026-01-25,True,True,23.0,1963000.0
LD13114,CN1040,Mumbai,Digital Partner,Business Loan,2026-01-18,True,True,24.0,1434000.0
LD13115,CN1005,Delhi NCR,Direct Sales,Personal Loan,2026-03-06,True,True,17.0,476000.0
LD13116,CN1047,Pune,DSA,Business Loan,2026-03-17,False,False,,0.0
LD13117,CN1040,Mumbai,Digital Partner,Personal Loan,2026-03-16,True,True,23.0,429000.0
LD13118,CN1048,Mumbai,Digital Partner,Personal Loan,2026-02-20,True,True,14.0,1951000.0
LD13119,CN1048,Mumbai,Digital Partner,Home Loan,2026-04-07,True,True,12.0,2171000.0
LD13120,CN1039,Pune,DSA,Business Loan,2026-02-28,False,False,,0.0
LD13121,CN1035,Hyderabad,Digital Partner,Personal Loan,2026-01-26,True,True,21.0,1429000.0
LD13122,CN1032,Pune,Digital Partner,Business Loan,2026-05-08,True,True,2.0,1786000.0
LD13123,CN1059,Pune,DSA,LAP,2026-05-20,True,True,10.0,1119000.0
LD13124,CN1002,Bangalore,DSA,Business Loan,2026-01-18,True,True,23.0,926000.0
LD13125,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-05-10,False,False,,0.0
LD13126,CN1049,Pune,Digital Partner,Home Loan,2026-01-31,True,True,7.0,1678000.0
LD13127,CN1008,Bangalore,Digital Partner,Business Loan,2026-05-20,True,True,4.0,2429000.0
LD13128,CN1031,Delhi NCR,Direct Sales,Home Loan,2026-05-30,True,True,9.0,546000.0
LD13129,CN1008,Bangalore,Digital Partner,LAP,2026-02-04,False,False,,0.0
LD13130,CN1012,Hyderabad,Aggregator,Business Loan,2026-01-03,True,True,2.0,326000.0
LD13131,CN1048,Mumbai,Digital Partner,LAP,2026-05-30,True,True,6.0,833000.0
LD13132,CN1040,Mumbai,Digital Partner,Home Loan,2026-05-03,False,False,,0.0
LD13133,CN1032,Pune,Digital Partner,Home Loan,2026-05-02,True,True,7.0,1000000.0
LD13134,CN1056,Delhi NCR,DSA,Personal Loan,2026-02-07,False,False,,0.0
LD13135,CN1037,Bangalore,Aggregator,Home Loan,2026-01-18,True,False,4.0,0.0
LD13136,CN1030,Bangalore,Digital Partner,Home Loan,2026-03-05,True,True,22.0,936000.0
LD13137,CN1036,Hyderabad,DSA,Home Loan,2026-03-09,True,True,3.0,2183000.0
LD13138,CN1056,Delhi NCR,DSA,Business Loan,2026-01-08,True,True,13.0,1007000.0
LD13139,CN1051,Delhi NCR,DSA,Home Loan,2026-02-02,True,False,18.0,0.0
LD13140,CN1020,Chennai,Direct Sales,Business Loan,2026-02-10,True,True,17.0,1944000.0
LD13141,CN1029,Bangalore,Direct Sales,Business Loan,2026-01-08,True,True,24.0,2235000.0
LD13142,CN1017,Hyderabad,Digital Partner,Home Loan,2026-01-11,True,True,16.0,1643000.0
LD13143,CN1021,Mumbai,Aggregator,LAP,2026-03-19,False,False,,0.0
LD13144,CN1022,Pune,Aggregator,LAP,2026-03-20,False,False,,0.0
LD13145,CN1038,Pune,Digital Partner,Business Loan,2026-05-11,True,True,24.0,1494000.0
LD13146,CN1029,Bangalore,Direct Sales,Home Loan,2026-05-01,True,True,12.0,1355000.0
LD13147,CN1032,Pune,Digital Partner,Personal Loan,2026-03-06,True,False,11.0,0.0
LD13148,CN1055,Chennai,DSA,Home Loan,2026-03-22,False,False,,0.0
LD13149,CN1004,Chennai,Direct Sales,LAP,2026-03-03,False,False,,0.0
LD13150,CN1038,Pune,Digital Partner,LAP,2026-03-20,True,True,23.0,1058000.0
LD13151,CN1015,Pune,Aggregator,LAP,2026-04-19,False,False,,0.0
LD13152,CN1054,Delhi NCR,Direct Sales,Home Loan,2026-02-05,False,False,,0.0
LD13153,CN1011,Bangalore,Digital Partner,LAP,2026-02-18,False,False,,0.0
LD13154,CN1036,Hyderabad,DSA,LAP,2026-05-19,True,True,16.0,1475000.0
LD13155,CN1027,Mumbai,Digital Partner,Home Loan,2026-01-31,False,False,,0.0
LD13156,CN1029,Bangalore,Direct Sales,LAP,2026-03-05,True,True,12.0,499000.0
LD13157,CN1022,Pune,Aggregator,Business Loan,2026-04-06,True,True,10.0,2335000.0
LD13158,CN1006,Bangalore,Aggregator,Business Loan,2026-05-18,True,True,4.0,669000.0
LD13159,CN1054,Delhi NCR,Direct Sales,Business Loan,2026-05-21,False,False,,0.0
LD13160,CN1003,Chennai,Digital Partner,Personal Loan,2026-01-18,True,False,17.0,0.0
LD13161,CN1016,Hyderabad,Aggregator,Business Loan,2026-05-21,False,False,,0.0
LD13162,CN1002,Bangalore,DSA,LAP,2026-05-11,True,True,3.0,2455000.0
LD13163,CN1058,Pune,Direct Sales,Business Loan,2026-01-28,True,True,5.0,392000.0
LD13164,CN1049,Pune,Digital Partner,Personal Loan,2026-04-03,False,False,,0.0
LD13165,CN1059,Pune,DSA,Personal Loan,2026-01-11,False,False,,0.0
LD13166,CN1000,Pune,Direct Sales,LAP,2026-01-28,True,True,5.0,2318000.0
LD13167,CN1009,Chennai,Aggregator,Business Loan,2026-02-22,True,True,3.0,74000.0
LD13168,CN1001,Chennai,Digital Partner,LAP,2026-03-12,True,True,9.0,1565000.0
LD13169,CN1001,Chennai,Digital Partner,LAP,2026-05-22,True,True,2.0,1407000.0
LD13170,CN1059,Pune,DSA,LAP,2026-02-26,True,False,14.0,0.0
LD13171,CN1052,Delhi NCR,DSA,Home Loan,2026-05-19,True,False,4.0,0.0
LD13172,CN1051,Delhi NCR,DSA,LAP,2026-05-05,True,True,15.0,591000.0
LD13173,CN1003,Chennai,Digital Partner,Business Loan,2026-02-12,False,False,,0.0
LD13174,CN1000,Pune,Direct Sales,Home Loan,2026-03-13,True,True,11.0,1116000.0
LD13175,CN1048,Mumbai,Digital Partner,Business Loan,2026-04-25,True,True,4.0,1051000.0
LD13176,CN1008,Bangalore,Digital Partner,Business Loan,2026-04-24,True,False,21.0,0.0
LD13177,CN1016,Hyderabad,Aggregator,Business Loan,2026-01-06,False,False,,0.0
LD13178,CN1005,Delhi NCR,Direct Sales,LAP,2026-02-22,False,False,,0.0
LD13179,CN1008,Bangalore,Digital Partner,Business Loan,2026-04-22,False,False,,0.0
LD13180,CN1037,Bangalore,Aggregator,LAP,2026-03-24,True,True,14.0,2104000.0
LD13181,CN1042,Chennai,Aggregator,Home Loan,2026-04-06,True,True,24.0,1724000.0
LD13182,CN1047,Pune,DSA,Home Loan,2026-04-14,True,True,14.0,722000.0
LD13183,CN1049,Pune,Digital Partner,LAP,2026-03-01,True,False,2.0,0.0
LD13184,CN1055,Chennai,DSA,Home Loan,2026-01-17,False,False,,0.0
LD13185,CN1010,Pune,Digital Partner,Personal Loan,2026-04-10,True,True,2.0,1253000.0
LD13186,CN1029,Bangalore,Direct Sales,Business Loan,2026-04-19,True,True,9.0,709000.0
LD13187,CN1047,Pune,DSA,LAP,2026-05-03,True,True,20.0,1630000.0
LD13188,CN1028,Mumbai,Aggregator,Home Loan,2026-01-10,False,False,,0.0
LD13189,CN1053,Mumbai,DSA,LAP,2026-01-13,False,False,,0.0
LD13190,CN1049,Pune,Digital Partner,Personal Loan,2026-02-10,True,True,3.0,663000.0
LD13191,CN1045,Mumbai,Digital Partner,LAP,2026-04-26,True,True,15.0,732000.0
LD13192,CN1005,Delhi NCR,Direct Sales,Home Loan,2026-02-28,True,True,4.0,618000.0
LD13193,CN1058,Pune,Direct Sales,Personal Loan,2026-01-14,True,True,25.0,481000.0
LD13194,CN1042,Chennai,Aggregator,Business Loan,2026-04-19,False,False,,0.0
LD13195,CN1013,Chennai,Aggregator,Home Loan,2026-01-05,False,False,,0.0
LD13196,CN1020,Chennai,Direct Sales,Home Loan,2026-01-20,True,True,7.0,1358000.0
LD13197,CN1009,Chennai,Aggregator,Business Loan,2026-05-22,False,False,,0.0
LD13198,CN1058,Pune,Direct Sales,Home Loan,2026-02-09,True,True,2.0,847000.0
LD13199,CN1004,Chennai,Direct Sales,Home Loan,2026-03-11,False,False,,0.0
LD13200,CN1048,Mumbai,Digital Partner,Personal Loan,2026-05-09,True,True,6.0,459000.0
LD13201,CN1041,Bangalore,DSA,Business Loan,2026-02-09,False,False,,0.0
LD13202,CN1050,Hyderabad,Digital Partner,Home Loan,2026-04-05,True,True,9.0,1165000.0
LD13203,CN1054,Delhi NCR,Direct Sales,Personal Loan,2026-03-05,True,True,3.0,214000.0
LD13204,CN1048,Mumbai,Digital Partner,Business Loan,2026-02-04,True,True,17.0,1710000.0
LD13205,CN1034,Hyderabad,Direct Sales,Business Loan,2026-05-21,True,True,18.0,1193000.0
LD13206,CN1032,Pune,Digital Partner,LAP,2026-05-28,False,False,,0.0
LD13207,CN1056,Delhi NCR,DSA,Business Loan,2026-03-06,True,True,18.0,2152000.0
